FechaProgramacion,Fabrica,Seccion,Linea,Equipo,TiempoPNP
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,ENGOMADORA - PRENSA,53
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,ENFRIADOR,53
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA CERRADORA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR PALETAS,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,DETECTOR GAMMA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,BBA DE RECUPERO LLENADORA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC PRECALENTADOR,25
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA CERRADORA,25
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO EMBAL-ETIQ,25
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR ENFRIADOR,25
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,ESTERILIZADOR,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA ENFRIADOR,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE ENVASE LLENO,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,BBA DE RECUPERO LLENADORA,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC ENFRIADOR,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA PRECALENTADOR,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA ENFRIADOR,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA EMBALADORA,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP MASS CONVEYOR,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENTADOR ENVASES VACIO,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENT CAJAS PALETIZADO,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,LLENADORA,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA PAL/DEPAL WALLON,25
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC PRECALENTADOR,53
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC ENFRIADOR,53
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA PRECALENTADOR,53
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA CERRADORA,53
14/11/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP RODILLO PALETAS,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP MASS CONVEYOR,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENTADOR ENVASES VACIO,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO LLEN-CERRADORA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR LLENADORA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR ENFRIADOR,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,PALETIZADOR WALLON,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,LLENADORA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,EMBALADORA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE ENVASE LLENO,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA ENFRIADOR,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENT CAJAS PALETIZADO,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA PAL/DEPAL WALLON,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,CERRADORA,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP CABLE ELEVADO ENFRIADOR,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO ESTERILIZADOR,53
27/12/2018,Condenseria,Envasado RTD,Linea Baby 2,ROBOT PALETIZADOR KUKA,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,PRECALENTADOR,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,Llenado Y Embalado / Baby 2 - FLE,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ETIQUETADORA,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ESTERILIZADOR,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ESPIRAL INGRESO ETIQUETADORA,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA ENFRIADOR,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE CAJAS MARSH,53
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC PRECALENTADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA CERRADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO ESTERILIZADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ROBOT PALETIZADOR KUKA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,Llenado Y Embalado / Baby 2 - FLE,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ESTERILIZADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA ENFRIADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENT CAJAS PALETIZADO,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,PRECALENTADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA PAL/DEPAL WALLON,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA ENFRIADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE CAJAS MARSH,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC ENFRIADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA PRECALENTADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA EMBALADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP RODILLO PALETAS,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP MASS CONVEYOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP CABLE ELEVADO ENFRIADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENTADOR ENVASES VACIO,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO LLEN-CERRADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR LLENADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,PALETIZADOR WALLON,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,LLENADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ETIQUETADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ESPIRAL INGRESO ETIQUETADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,EMBALADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA CERRADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO EMBAL-ETIQ,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR ENFRIADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ENGOMADORA - PRENSA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ENFRIADOR,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR PALETAS,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,DETECTOR GAMMA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE ENVASE LLENO,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,CERRADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,BBA DE RECUPERO LLENADORA,115
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP RODILLO PALETAS,26
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO LLEN-CERRADORA,26
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR LLENADORA,26
1/8/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR ENFRIADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,PALETIZADOR WALLON,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,EMBALADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE ENVASE LLENO,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO EMBAL-ETIQ,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,PRECALENTADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ESTERILIZADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA ENFRIADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE CAJAS MARSH,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,BBA DE RECUPERO LLENADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC PRECALENTADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC ENFRIADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA PRECALENTADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA ENFRIADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA EMBALADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA CERRADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP MASS CONVEYOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENTADOR ENVASES VACIO,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENT CAJAS PALETIZADO,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,LLENADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA PAL/DEPAL WALLON,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP CABLE ELEVADO ENFRIADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO ESTERILIZADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ROBOT PALETIZADOR KUKA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,Llenado Y Embalado / Baby 2 - FLE,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ETIQUETADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ESPIRAL INGRESO ETIQUETADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ENGOMADORA - PRENSA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ENFRIADOR,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA CERRADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR PALETAS,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,DETECTOR GAMMA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,CERRADORA,26
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC PRECALENTADOR,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA ENFRIADOR,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA CERRADORA,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP MASS CONVEYOR,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENT CAJAS PALETIZADO,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ROBOT PALETIZADOR KUKA,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,LLENADORA,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,Llenado Y Embalado / Baby 2 - FLE,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ESTERILIZADOR,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA PAL/DEPAL WALLON,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,PRECALENTADOR,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA ENFRIADOR,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE CAJAS MARSH,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,VAC TRAC ENFRIADOR,23
6/9/2019,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA PRECALENTADOR,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP SALIDA EMBALADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP CABLE ELEVADO ENFRIADOR,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP ALIMENTADOR ENVASES VACIO,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO LLEN-CERRADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO ESTERILIZADOR,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR LLENADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,PALETIZADOR WALLON,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,ETIQUETADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,ESPIRAL INGRESO ETIQUETADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,ENGOMADORA - PRENSA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,ENFRIADOR,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR SALIDA CERRADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,TRANSP RODILLO PALETAS,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,TABLERO AUTOMATISMO EMBAL-ETIQ,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,SOPLADOR ENFRIADOR,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,EMBALADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,ELEVADOR PALETAS,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,DETECTOR GAMMA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,CODIFICADOR DE ENVASE LLENO,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,CERRADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 2,BBA DE RECUPERO LLENADORA,23
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TRANSP SALIDA ENFRIADOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TRANSP SALIDA CERRADORA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TABLERO AUTOMATISMO ESTERILIZADOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,ROBOT PALETIZADOR KUKA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,ESTERILIZADOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,ESPIRAL INGRESO ETIQUETADORA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,ELEVADOR SALIDA ENFRIADOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TABLERO AUTOMATISMO EMBAL-ETIQ,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,PRECALENTADOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,DETECTOR RAYOS X INSCAN100,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,CODIFICADOR DE ENVASE LLENO,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,VAC TRAC ENFRIADOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TRANSP SALIDA EMBALADORA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TRANSP RODILLO PALETAS,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TRANSP MASS CONVEYOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TRANSP ALIMENTADOR ENVASES VACIO,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,SOPLADOR ENFRIADOR,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,PALETIZADOR WALLON,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,LLENADORA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,ETIQUETADORA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,ENGOMADORA - PRENSA,119
13/9/2018,Condenseria,Envasado RTD,Linea Baby 3,EMBALADORA NON SHOCK,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,ELEVADOR SALIDA CERRADORA,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,TRANSP ALIMENT CAJAS PALETIZ,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,SOPLADOR LLENADORA,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,ENFRIADOR,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,ELEVADOR PALETAS,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,CERRADORA,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 3,BBA DE RECUPERO LLENADORA,119
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA PRECALENTADOR,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA EMBALADORA,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO EMBAL-ETIQ,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ENFRIADOR,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR PALETAS,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,DETECTOR GAMMA,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,CODIFICADOR DE ENVASE LLENO,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,BBA DE RECUPERO LLENADORA,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,VAC TRAC ENFRIADOR,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA PRECALENTADOR,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA EMBALADORA,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP MASS CONVEYOR,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP ALIMENTADOR ENVASES VACIO,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO EMBAL-ETIQ,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ENFRIADOR,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA PAL/DEPAL WALLON,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,CODIFICADOR DE ENVASE LLENO,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,PRENSA,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA PAL/DEPAL WALLON,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,CODIFICADOR DE CAJAS MARSH,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,CERRADORA,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP ALIMENT CAJAS PALETIZADO,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO ESTERILIZADOR,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ROBOT PALETIZADOR KUKA,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,Llenado Y Embalado / Baby 1 - FLE,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR PALETAS,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,DETECTOR GAMMA,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,CODIFICADOR DE CAJAS MARSH,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,CERRADORA,58
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,VAC TRAC PRECALENTADOR,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,VAC TRAC ENFRIADOR,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA CERRADORA,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP RODILLO PALETAS,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP MASS CONVEYOR,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP CABLE ELEVADO ENFRIADOR,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP ALIMENTADOR ENVASES VACIO,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,SOPLADOR LLENADORA,29
16/12/2019,Condenseria,Envasado RTD,Linea Baby 1,SOPLADOR ENFRIADOR,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,PALETIZADOR WALLON,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,LLENADORA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ETIQUETADORA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ESTERILIZADOR,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,EMBALADORA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA CERRADORA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA ENFRIADOR,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP ALIMENT CAJAS PALETIZADO,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO LLEN-CERRADORA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO ESTERILIZADOR,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ROBOT PALETIZADOR KUKA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,PRECALENTADOR,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,Llenado Y Embalado / Baby 1 - FLE,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ESPIRAL INGRESO ETIQUETADORA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ENGOMADORA,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA PRECALENTADOR,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA ENFRIADOR,29
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA ENFRIADOR,58
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO LLEN-CERRADORA,58
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,PRENSA,58
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,PRECALENTADOR,58
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,PALETIZADOR WALLON,58
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ESPIRAL INGRESO ETIQUETADORA,58
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,ENGOMADORA,58
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,EMBALADORA,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA PRECALENTADOR,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA ENFRIADOR,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,VAC TRAC PRECALENTADOR,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA CERRADORA,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP RODILLO PALETAS,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP CABLE ELEVADO ENFRIADOR,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,SOPLADOR LLENADORA,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,SOPLADOR ENFRIADOR,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,LLENADORA,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ETIQUETADORA,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ESTERILIZADOR,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA CERRADORA,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,BBA DE RECUPERO LLENADORA,58
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP SALIDA EMBALADORA,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO EMBAL-ETIQ,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ENFRIADOR,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR PALETAS,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,DETECTOR GAMMA,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,CODIFICADOR DE ENVASE LLENO,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,BBA DE RECUPERO LLENADORA,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,PRENSA,31
17/12/2019,Condenseria,Envasado RTD,Linea Baby 1,ELEVADOR SALIDA PAL/DEPAL WALLON,31
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,CODIFICADOR DE CAJAS MARSH,31
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,CERRADORA,31
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TRANSP RODILLO PALETAS,69
7/11/2019,Condenseria,Envasado RTD,Linea Baby 1,TABLERO AUTOMATISMO LLEN-CERRADORA,69
